id,url,label,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1.92E+18,https://x.com/MrMistrzowski/status/1915712103870091337,pozytywny,"Świetna rozmowa. Jedna z lepszych w tej kampanii. Polecam, jeśli jeszcze ktoś nie oglądał. #Zandberg2025  https://t.co/aslVb4NgYE",MrMistrzowski,Fri Apr 25 10:18:52 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025,"świetna rozmowa. jedna z lepszych w tej kampani. polecam, jeśli jeszcze ktoś nie oglądał. zandberg2025 ","świetna rozmowa. lepszych kampani. polecam, oglądał. zandberg2025","świetny rozmowa. dobry kampana. polecać, oglądać. zandberg2025"
1.92E+18,https://x.com/AgnieszkaAgataA/status/1919099108377104539,negatywny,"Kto za panem stoi, panie Nawrocki? Jacek Kurski za mną stoi. Głosujmy rozważnie, bo to na 5 lat. Bo to o nas samych chodzi. I jeszcze jedno: demokraci, idźmy licznie do lokali wyborczych. #Trzaskowski2025",AgnieszkaAgataA,Sun May 04 18:37:37 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,"kto za panem stoi, panie nawrocki? jacek kurski za mną stoi. głosujmy rozważnie, bo to na 5 lat. bo to o nas samych chodzi. i jeszcze jedno: demokraci, idźmy licznie do lokali wyborczych. trzaskowski2025","panem stoi, panie nawrocki? jacek kurski stoi. głosujmy rozważnie, 5 lat. samych chodzi. jedno: demokraci, idźmy licznie lokali wyborczych. trzaskowski2025","pan stać, pan nawrocki? Jacek kurski stać. głosuć rozważnie, 5 rok. sam chodzić. jedno: demokrata, idźmy licznie lokal wyborczy. trzaskowski2025"
1.91E+18,https://x.com/Wroc_lawia/status/1914339847872958769,negatywny,"#pis bez #po żyć bez siebie nie mogą. 25 lat niszczą Polskę, liczy się dla nich interes partyjny-partyjniactwo... Niech więc #wszyscywon  #WyboryPrezydenckie2025  #wyboryprezydenckie",Wroc_lawia,Mon Apr 21 15:26:01 +0000 2025,tweets__WyboryPrezydenckie_20250505_122611.csv,tweets__WyboryPrezydenckie," pis bez po żyć bez siebie nie mogą. 25 lat niszczą polskę, liczy się dla nich interes partyjny-partyjniactwo. niech więc wszyscywon wyboryprezydenckie2025 wyboryprezydenckie","pis żyć siebie mogą. 25 lat niszczą polskę, liczy interes partyjny-partyjniactwo. wszyscywon wyboryprezydenckie2025 wyboryprezydenckie","pis żyć siebie móc. 25 rok niszczyć polskę, liczyć interes partyjny - partyjniactwo. wszyscywon wyboryprezydenckie2025 wyboryprezydencki"
1.91E+18,https://x.com/IwoKowalski_/status/1912970808495899005,negatywny,"W tej kampanii wyraźnie widać kto staje po stronie ludzi a kto milionerów i deweloperów. Potrzebujemy więcej polityków jak @mmzawisza Polska powinna być dla milionów, nie milionerów!  #Zandberg2025",IwoKowalski_,Thu Apr 17 20:45:56 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025,"w tej kampani wyraźnie widać kto staje po stronie ludzi a kto milionerów i deweloperów. potrzebujemy więcej polityków jak polska powina być dla milionów, nie milionerów! zandberg2025","kampani wyraźnie widać staje stronie ludzi milionerów deweloperów. potrzebujemy polityków polska powina milionów, milionerów! zandberg2025","kampani wyraźnie widać stawać strona człowiek milioner deweloper. potrzebować polityk polski powinać milion, milioner! zandberg2025"
1.92E+18,https://x.com/amelia_zawadzka/status/1919081231896969554,pozytywny,@ewa2163 #Trzaskowski2025 #TrzaskamyPierwsząTurę #WygraCałaPolska https://t.co/2UZIkwB8Xc,amelia_zawadzka,Sun May 04 17:26:35 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, trzaskowski2025 trzaskamypierwsząturę wygracałapolska ,trzaskowski2025 trzaskamypierwsząturę wygracałapolska,trzaskowski2025 trzaskamypierwsząturę wygracałapolski
1.92E+18,https://x.com/AntekGoldstein/status/1918838797451538936,negatywny,"@forteca1969 @JAREKH12 @MagdaBiejat Sympatyczna próba wykolejenia dyskusji o faszyźmie, ale chybiona, bo oczywiście stalinizm miał pewne cechy faszyzmu. Znów zapomniał pan użyć argumentu.",AntekGoldstein,Sun May 04 01:23:14 +0000 2025,tweets__Biejat_replies_1918239998899310974_20250505_123744.csv,tweets__Biejat," sympatyczna próba wykolejenia dyskusji o faszyźmie, ale chybiona, bo oczywiście stalinizm miał pewne cechy faszyzmu. znów zapomniał pan użyć argumentu.","sympatyczna próba wykolejenia dyskusji faszyźmie, chybiona, oczywiście stalinizm pewne cechy faszyzmu. zapomniał użyć argumentu.","sympatyczny próba wykolejyć dyskusja faszyźm, chybiony, oczywiście stalinizm pewien cecha faszyzm. zapomnieć użyć argument."
1.92E+18,https://x.com/2Reniaanna29450/status/1918696623699271934,neutralny,@WojciechGnat #_RT  #Nawrocki2025,2Reniaanna29450,Sat May 03 15:58:17 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, _rt nawrocki2025,_rt nawrocki2025,_ rt nawrocki2025
1.92E+18,https://x.com/Agulusia1/status/1919119445395374405,neutralny,@prezydentkarol #Nawrocki2025,Agulusia1,Sun May 04 19:58:25 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025,nawrocki2025,nawrocki2025
1.92E+18,https://x.com/MateuszRudolf/status/1916921183271866499,pozytywny,Pamiętajcie  Mentzen2025 jest to najlepszy kandydant na Prezydenta Polski #Mentzen2025  #debata #debatasuperexpress,MateuszRudolf,Mon Apr 28 18:23:19 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,pamiętajcie mentzen2025 jest to najlepszy kandydant na prezydenta polski mentzen2025 debata debatasuperexpres,pamiętajcie mentzen2025 najlepszy kandydant prezydenta polski mentzen2025 debata debatasuperexpres,pamiętajcie mentzen2025 dobry kandydant prezydent Polska mentzen2025 debata debatasuperexpres
1.92E+18,https://x.com/ULG1945/status/1919047408274559455,neutralny,#Nawrocki2025,ULG1945,Sun May 04 15:12:10 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025,nawrocki2025,nawrocki2025
1.92E+18,https://x.com/roman_mnich/status/1919328237575930108,neutralny,"@YourbiasShows @splitterka @mdxkrk @K_Stanowski przekonał się, że nie chce mieć z tym skrajnościami wiele do czynienia. Tak samo jak po drugiej stronie są silniczki itp beton PO. Maciak wydawał się dobrą osobą, mała rzesza własnych fanów + jeszcze bardziej radykalne poglądy na ruskich niż Braun.",roman_mnich,Mon May 05 09:48:05 +0000 2025,tweets__Stanowski_replies_1918955761368961146_20250505_132820.csv,tweets__Stanowski," przekonał się, że nie chce mieć z tym skrajnościami wiele do czynienia. tak samo jak po drugiej stronie są silniczki itp beton po. maciak wydawał się dobrą osobą, mała rzesza własnych fanów + jeszcze bardziej radykalne poglądy na ruskich niż braun.","przekonał się, mieć skrajnościami czynienia. samo drugiej stronie silniczki itp beton po. maciak wydawał dobrą osobą, mała rzesza własnych fanów + radykalne poglądy ruskich braun.","przekonać się, mieć skrajności czynienie. samo drugi strona silniczek i tym podobne beton po. Maciak wydawać dobry osoba, mały rzesza własny fan + radykalny pogląd ruski braun."
1.92E+18,https://x.com/Politykomann/status/1916533382336467130,negatywny,@MagdaBiejat @Lewica_News @__Lewica Może na wszystkich spotkaniach będzie tyle osób co u @SlawomirMentzen na jednym XD Ta wasza kampania to kpina i kompromitacja. Upokorzenie polskiej lewicy w pigułce.,Politykomann,Sun Apr 27 16:42:20 +0000 2025,tweets__Biejat_replies_1916532829762064668_20250505_123356.csv,tweets__Biejat, może na wszystkich spotkaniach będzie tyle osób co u na jednym xd ta wasza kampania to kpina i kompromitacja. upokorzenie polskiej lewicy w pigułce.,spotkaniach tyle osób xd kampania kpina kompromitacja. upokorzenie polskiej lewicy pigułce.,spotkanie tyle osoba xd kampania kpina kompromitacja. upokorzenie polski lewica pigułka.
1.92E+18,https://x.com/Grubyfus300/status/1915680151343333619,negatywny,@Shangri14826900 @trzaskowski_ @Platforma_org Takich kwiatków jest więcej. Ale to oczywiście wina @szymon_holownia że nie jest w sztabie @Trzaskowski2O25  A potem będzie płacz  #Hołownia2025,Grubyfus300,Fri Apr 25 08:11:54 +0000 2025,tweets__Holownia2025_20250505_121943.csv,tweets__Holownia2025, takich kwiatków jest więcej. ale to oczywiście wina że nie jest w sztabie a potem będzie płacz hołownia2025,kwiatków więcej. oczywiście wina sztabie potem płacz hołownia2025,kwiatk więcej. oczywiście wino sztab potem płacz hołownia2025
1.91E+18,https://x.com/alojjola/status/1912037426106941847,negatywny,‼️Na tiktoku gorąco. Zgłaszają się kolejni twórcy których chciał wykorzystać do siania propagandy Rafał Trzaskowski‼️  Czy jego ludzie są aż tak prymitywni ⁉️   #debata #DebataPrezydencka https://t.co/CDVRwIS5df,alojjola,Tue Apr 15 06:57:00 +0000 2025,tweets__DebataPrezydencka_20250505_122438.csv,tweets__DebataPrezydencka, na tiktoku gorąco. zgłaszają się kolejni twórcy których chciał wykorzystać do siania propagandy rafał trzaskowski  czy jego ludzie są aż tak prymitywni   debata debataprezydencka ,tiktoku gorąco. zgłaszają kolejni twórcy chciał wykorzystać siania propagandy rafał trzaskowski ludzie prymitywni debata debataprezydencka,tiktok gorąco. zgłaszać kolejny twórca chcieć wykorzystać siać propaganda rafał trzaskowski człowiek prymitywny debata debataprezydencki
1.92E+18,https://x.com/696bodek/status/1919093603588022672,neutralny,@BeardedMarcinos @alikeasia @AnnaRomejk42561 @al_Iskandrija @atadax_1 @t_bogumila @here2General @Gattax_xxx @Pawel20121955 @RafJez @G_Tur65 @Zbigniew1346165 Trzask #Trzaskowski2025 #TrzaskowskiTeam #CalaPolskaNaprzód #MuremZaGosią #TrzaskamyPierwsząTurę #WygraCalaPolska #KobietyNaWybory #UkryteMieszkania #NiechcianyKarol,696bodek,Sun May 04 18:15:44 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, trzask trzaskowski2025 trzaskowskiteam calapolskanaprzód muremzagosią trzaskamypierwsząturę wygracalapolska kobietynawybory ukrytemieszkania niechcianykarol,trzask trzaskowski2025 trzaskowskiteam calapolskanaprzód muremzagosią trzaskamypierwsząturę wygracalapolska kobietynawybory ukrytemieszkania niechcianykarol,trzask trzaskowski2025 trzaskowskiteam calapolskanaprzód muremzagosią trzaskamypierwsząturę wygracalapolska kobietynawybór ukrytemieszkanie niechcianykarol
1.92E+18,https://x.com/IwonaP71181680/status/1919083431587131485,pozytywny,Wspaniale❣️ #WygraCałaPolska 🇵🇱 #Trzaskowski2025,IwonaP71181680,Sun May 04 17:35:19 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,wspaniale  wygracałapolska   trzaskowski2025,wspaniale wygracałapolska trzaskowski2025,wspaniale wygracałapolski trzaskowski2025
1.92E+18,https://x.com/electrofinger_/status/1918186123462906302,pozytywny,@MlodziNaprzod Tylko #Mentzen2025,electrofinger_,Fri May 02 06:09:44 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, tylko mentzen2025,mentzen2025,mentzen2025
1.92E+18,https://x.com/obrzut_lukasz/status/1919296984088731858,neutralny,@K_Stanowski Kuchnia w łazience? Oryginalnie 🤭,obrzut_lukasz,Mon May 05 07:43:54 +0000 2025,tweets__Stanowski_replies_1919060346209198452_20250505_132724.csv,tweets__Stanowski, kuchnia w łazience? oryginalnie  ,kuchnia łazience? oryginalnie,kuchnia łazienka? oryginalnie
1.92E+18,https://x.com/ewairmina/status/1918726526968779161,pozytywny,"@lece_samolotem Skoro oni są w amoku, to my jesteśmy w siódmym niebie. :)  #Nawrocki2025  #KobietyZaNawrockim https://t.co/Z3GMZ2Na4J",ewairmina,Sat May 03 17:57:06 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025," skoro oni są w amoku, to my jesteśmy w siódmym niebie. :) nawrocki2025 kobietyzanawrockim ","skoro amoku, jesteśmy siódmym niebie. :) nawrocki2025 kobietyzanawrockim","skoro amok, być siódmy niebo.:) nawrocki2025 kobietyzanawrocki"
1.92E+18,https://x.com/Wiktoria15932/status/1917332579105001588,negatywny,@sahalidis @GoniecPL Pierwsze 5 minut debaty było śmieszne ze względu na to jak pana uwielbiony kandydat Rafał Trzaskowski uniknął pytania w prawdzie dość ważnego… później również unikał pytań a pan się czepia mentzena ? 🤦🏽‍♀️ #Mentzen2025 #Braun2025,Wiktoria15932,Tue Apr 29 21:38:03 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, pierwsze 5 minut debaty było śmieszne ze względu na to jak pana uwielbiony kandydat rafał trzaskowski uniknął pytania w prawdzie dość ważnego… później również unikał pytań a pan się czepia mentzena ?   mentzen2025 braun2025,pierwsze 5 minut debaty śmieszne względu uwielbiony kandydat rafał trzaskowski uniknął pytania prawdzie ważnego… później unikał pytań czepia mentzena ? mentzen2025 braun2025,pierwszy 5 minuta debata śmieszny wzgląd uwielbić kandydat rafał trzaskowski uniknąć pytanie prawda ważny … późno unikać pytanie czepiać mentzena? mentzen2025 braun2025
1.92E+18,https://x.com/INFORPL/status/1917576133731660279,neutralny,Jak zagłosować w innym miejscu 18 maja 2025 r.? #wybory2025 #wyboryprezydenckie #głosowanie https://t.co/lxKnx2GasF,INFORPL,Wed Apr 30 13:45:51 +0000 2025,tweets__WyboryPrezydenckie_20250505_115906.csv,tweets__WyboryPrezydenckie,jak zagłosować w inym miejscu 18 maja 2025 r.? wybory2025 wyboryprezydenckie głosowanie ,zagłosować inym miejscu 18 maja 2025 r.? wybory2025 wyboryprezydenckie głosowanie,zagłosować iny miejsce 18 maj 2025 rok.? wybory2025 wyboryprezydencki głosowanie
1.92E+18,https://x.com/RepublikaTV/status/1916887229672157553,pozytywny,#DebataPrezydencka właśnie się rozpoczęła!  Zapraszamy do oglądania w Telewizji Republika oraz na naszym kanale YouTube ▶️ https://t.co/wTSrMbrAjP  #włączprawdę #TVRepublika https://t.co/mZjIiOwe4e,RepublikaTV,Mon Apr 28 16:08:24 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka, debataprezydencka właśnie się rozpoczęła! zapraszamy do oglądania w telewizji republika oraz na naszym kanale youtube   włączprawdę tvrepublika ,debataprezydencka rozpoczęła! zapraszamy oglądania telewizji republika naszym kanale youtube włączprawdę tvrepublika,debataprezydencka rozpocząć! zapraszać oglądać telewizja republika nasz kanał youtube włączprawdę tvrepublika
1.92E+18,https://x.com/JuiceLover109/status/1918600245618897042,neutralny,@POLREWK0M miałem głosować na #zandberg2025 ale w obecnej sytuacji zmuszony jestem zagłosować na #Mentzen2025,JuiceLover109,Sat May 03 09:35:19 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, miałem głosować na zandberg2025 ale w obecnej sytuacji zmuszony jestem zagłosować na mentzen2025,miałem głosować zandberg2025 obecnej sytuacji zmuszony zagłosować mentzen2025,mieć być głosować zandberg2025 obecny sytuacja zmusić zagłosować mentzen2025
1.92E+18,https://x.com/SzakalodSiary/status/1919116409281323488,neutralny,"@trzaskowski_ No chyba, że Tusk zapragnie nazwać swoich przciwnikow ""pisowskimi durnymi łbami"" jak w swoim wpisie sprzed kilku dni. Ale spoko, zrobił to z miłością i uśmiechem 🙃",SzakalodSiary,Sun May 04 19:46:22 +0000 2025,tweets__Trzaskowski_replies_1919112911638909247_20250505_133320.csv,tweets__Trzaskowski," no chyba, że tusk zapragnie nazwać swoich przciwnikow ""pisowskimi durnymi łbami"" jak w swoim wpisie sprzed kilku dni. ale spoko, zrobił to z miłością i uśmiechem  ","chyba, tusk zapragnie nazwać swoich przciwnikow ""pisowskimi durnymi łbami"" swoim wpisie sprzed dni. spoko, zrobił miłością uśmiechem","chyba, tusk zapragnąć nazwać swój przciwnikow "" pisowski durny łb "" swój wpis sprzed dzień. spoko, zrobić miłość uśmiech"
1.92E+18,https://x.com/EwaFal/status/1919119604330410418,negatywny,"Jak człowiek z takim życiorysem i powiązaniami ze światem przestępczym może w ogóle ubiegać się o fotel prezydenta? Dlatego uważam, że jedyny słuszny wybór to @trzaskowski_, człowiek, który będzie stał na straży konstytucji i przestrzegał prawa. 🇵🇱✌️ #Trzaskowski2025  #WygraCałaPolska",EwaFal,Sun May 04 19:59:03 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,"jak człowiek z takim życiorysem i powiązaniami ze światem przestępczym może w ogóle ubiegać się o fotel prezydenta? dlatego uważam, że jedyny słuszny wybór to , człowiek, który będzie stał na straży konstytucji i przestrzegał prawa.    trzaskowski2025 wygracałapolska","człowiek takim życiorysem powiązaniami światem przestępczym ogóle ubiegać fotel prezydenta? uważam, jedyny słuszny wybór , człowiek, stał straży konstytucji przestrzegał prawa. trzaskowski2025 wygracałapolska","człowiek taki życiorys powiązanie świat przestępczy ogół ubiegać fotel prezydent? uważać, jedyny słuszny wybór, człowiek, stać straż konstytucja przestrzegać prawo. trzaskowski2025 wygracałapolski"
1.92E+18,https://x.com/Stefek62087833/status/1918196053649555495,negatywny,@MB06902598 @donaldtusk Pojebało Cie. Więcej ludzi na Sławka przychodzi i to on wygra. Jedyna nadzieja dla Polski #Mentzen2025,Stefek62087833,Fri May 02 06:49:12 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, pojebało cie. więcej ludzi na sławka przychodzi i to on wygra. jedyna nadzieja dla polski mentzen2025,pojebało cie. ludzi sławka przychodzi wygra. jedyna nadzieja polski mentzen2025,pojebeć cie. człowiek sławka przychodzić wygrać. jedyny nadzieja Polska mentzen2025
1.92E+18,https://x.com/M2M_Tester/status/1918711323841396987,neutralny,@no_8112 #Nawrocki2025  🇵🇱 https://t.co/NXe0K0aqiW,M2M_Tester,Sat May 03 16:56:42 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025   ,nawrocki2025,nawrocki2025
1.92E+18,https://x.com/ejmejmej/status/1918675281318908094,negatywny,"W #WyboryPrezydenckie2025 idę głosować na Sławomira Mentzena.   Jeśli ten kandydat nie dostanie się do drugiej tury, zostaje w domu.  Nie będę głosował na duopol, który niszczy polske od 20 lat.   #Mentzen2025",ejmejmej,Sat May 03 14:33:28 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"w wyboryprezydenckie2025 idę głosować na sławomira mentzena. jeśli ten kandydat nie dostanie się do drugiej tury, zostaje w domu. nie będę głosował na duopol, który niszczy polske od 20 lat. mentzen2025","wyboryprezydenckie2025 idę głosować sławomira mentzena. kandydat dostanie drugiej tury, zostaje domu. głosował duopol, niszczy polske 20 lat. mentzen2025","wyboryprezydenckie2025 iść głosować sławomir Mentzena. kandydat dostać drugi tura, zostawać dom. głosować duopol, niszczyć polske 20 rok. mentzen2025"
1.92E+18,https://x.com/PoznanRazem/status/1916952798136074654,neutralny,"18 maja mamy szansę na zmianę! Skończmy z duopolem, zanim on skończy z nami - milionami Polek i Polaków. #PoTwojejStronie #Zandberg2025",PoznanRazem,Mon Apr 28 20:28:56 +0000 2025,tweets__zandberg2025_20250505_110456.csv,tweets__zandberg2025,"18 maja mamy szansę na zmianę! skończmy z duopolem, zanim on skończy z nami - milionami polek i polaków. potwojejstronie zandberg2025","18 maja szansę zmianę! skończmy duopolem, zanim skończy - milionami polek polaków. potwojejstronie zandberg2025","18 maj szansa zmiana! skończmy duopol, zanim skończyć - milion poleka polak. potwojejstronie zandberg2025"
